,simulation,model,scale1_post_mean,scale1_rhat,scale1_ess_bulk,scale1_bias,scale1_abs_bias,scale1_relative_error,scale1_covered,scale1_converged,exponent1_post_mean,exponent1_rhat,exponent1_ess_bulk,exponent1_bias,exponent1_abs_bias,exponent1_relative_error,exponent1_covered,exponent1_converged,q_param_post_mean,q_param_rhat,q_param_ess_bulk,q_param_bias,q_param_abs_bias,q_param_relative_error,q_param_covered,q_param_converged,pi0_post_mean,pi0_rhat,pi0_ess_bulk,pi0_bias,pi0_abs_bias,pi0_relative_error,pi0_covered,pi0_converged,phi_post_mean,phi_rhat,phi_ess_bulk,phi_bias,phi_abs_bias,phi_relative_error,phi_covered,phi_converged,n_fx1,fx1_post_mean_avg,fx1_post_mean_sd,fx1_post_mean_min,fx1_post_mean_max,fx1_bias_mean,fx1_bias_sd,fx1_rmse,fx1_mae,fx1_coverage_rate,fx1_n_covered,fx1_n_rhat_nan,fx1_rhat_mean,fx1_rhat_max,fx1_n_rhat_above_1.01,fx1_ess_bulk_min,fx1_ess_bulk_mean,fx1_n_ess_below_400,n_fx2,fx2_post_mean_avg,fx2_post_mean_sd,fx2_post_mean_min,fx2_post_mean_max,fx2_bias_mean,fx2_bias_sd,fx2_rmse,fx2_mae,fx2_coverage_rate,fx2_n_covered,fx2_n_rhat_nan,fx2_rhat_mean,fx2_rhat_max,fx2_n_rhat_above_1.01,fx2_ess_bulk_min,fx2_ess_bulk_mean,fx2_n_ess_below_400,n_fy1,fy1_post_mean_avg,fy1_post_mean_sd,fy1_post_mean_min,fy1_post_mean_max,fy1_bias_mean,fy1_bias_sd,fy1_rmse,fy1_mae,fy1_coverage_rate,fy1_n_covered,fy1_n_rhat_nan,fy1_rhat_mean,fy1_rhat_max,fy1_n_rhat_above_1.01,fy1_ess_bulk_min,fy1_ess_bulk_mean,fy1_n_ess_below_400,n_fy2,fy2_post_mean_avg,fy2_post_mean_sd,fy2_post_mean_min,fy2_post_mean_max,fy2_bias_mean,fy2_bias_sd,fy2_rmse,fy2_mae,fy2_coverage_rate,fy2_n_covered,fy2_n_rhat_nan,fy2_rhat_mean,fy2_rhat_max,fy2_n_rhat_above_1.01,fy2_ess_bulk_min,fy2_ess_bulk_mean,fy2_n_ess_below_400,n_fz1,fz1_post_mean_avg,fz1_post_mean_sd,fz1_post_mean_min,fz1_post_mean_max,fz1_bias_mean,fz1_bias_sd,fz1_rmse,fz1_mae,fz1_coverage_rate,fz1_n_covered,fz1_n_rhat_nan,fz1_rhat_mean,fz1_rhat_max,fz1_n_rhat_above_1.01,fz1_ess_bulk_min,fz1_ess_bulk_mean,fz1_n_ess_below_400,n_fz2,fz2_post_mean_avg,fz2_post_mean_sd,fz2_post_mean_min,fz2_post_mean_max,fz2_bias_mean,fz2_bias_sd,fz2_rmse,fz2_mae,fz2_coverage_rate,fz2_n_covered,fz2_n_rhat_nan,fz2_rhat_mean,fz2_rhat_max,fz2_n_rhat_above_1.01,fz2_ess_bulk_min,fz2_ess_bulk_mean,fz2_n_ess_below_400
44,44,power_law,0.152,1.0,8322.0,-4.848,4.848,96.96000000000001,0,1,0.408,1.04,59.0,-1.592,1.592,79.60000000000001,0,0,0.011,1.0,30335.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.298,1.0,33973.0,-0.0020000000000000018,0.0020000000000000018,0.6666666666666673,1,1,7.133,1.03,79.0,-10.867,10.867,60.37222222222223,0,0,4,0.1255,0.061133051616944496,0.034,0.2,0.1255,0.061133051616944496,0.13959763608313716,0.1255,1.0,4,0,1.0075,1.03,1,12968.0,16329.75,0,4,0.1255,0.061133051616944496,0.034,0.2,0.1255,0.061133051616944496,0.13959763608313716,0.1255,1.0,4,0,1.0075,1.03,1,12968.0,16329.75,0,4,5.9815000000000005,6.223206749739237,-0.43,12.339,5.9815000000000005,6.223206749739237,8.631723147784573,6.221,1.0,4,0,1.2650000000000001,1.53,2,7.0,9329.5,2,4,5.9815000000000005,6.223206749739237,-0.43,12.339,-44.0185,6.223206749739237,44.456232909458265,44.0185,0.5,2,0,1.2650000000000001,1.53,2,7.0,9329.5,2,4,0.5832499999999999,0.01402453207775572,0.562,0.599,-0.016749999999999987,0.01402453207775572,0.021846052274953447,0.016749999999999987,1.0,4,0,1.01,1.01,0,1223.0,5635.5,0,4,0.5832499999999999,0.01402453207775572,0.562,0.599,-0.21675000000000005,0.01402453207775572,0.21720324583210082,0.21675000000000005,1.0,4,0,1.01,1.01,0,1223.0,5635.5,0
45,45,power_law,0.126,1.0,7071.0,-4.874,4.874,97.47999999999999,0,1,0.4,1.15,18.0,-1.6,1.6,80.0,0,0,0.008,1.0,33310.0,-0.002,0.002,20.0,1,1,0.317,1.0,29659.0,0.017000000000000015,0.017000000000000015,5.666666666666672,1,1,7.41,1.14,18.0,-10.59,10.59,58.833333333333336,0,0,4,0.0845,0.022787057730211682,0.064,0.123,0.0845,0.022787057730211682,0.08751856945814414,0.0845,1.0,4,0,1.0425,1.15,2,13010.0,17051.25,0,4,0.0845,0.022787057730211682,0.064,0.123,0.0845,0.022787057730211682,0.08751856945814414,0.0845,1.0,4,0,1.0425,1.15,2,13010.0,17051.25,0,4,15.62025,13.886508117143777,-0.101,38.019,15.62025,13.886508117143777,20.900414296132983,15.67075,1.0,4,0,1.3975000000000002,1.53,3,7.0,2528.5,3,4,15.62025,13.886508117143777,-0.101,38.019,-34.37975,13.886508117143777,37.0783267927505,34.37975,0.75,3,0,1.3975000000000002,1.53,3,7.0,2528.5,3,4,0.6,0.006782329983125275,0.592,0.61,0.0,0.006782329983125275,0.006782329983125275,0.006000000000000005,1.0,4,0,1.0474999999999999,1.05,4,56.0,58.5,4,4,0.6,0.006782329983125275,0.592,0.61,-0.20000000000000007,0.006782329983125275,0.20011496695649736,0.20000000000000007,1.0,4,0,1.0474999999999999,1.05,4,56.0,58.5,4
46,46,power_law,0.141,1.0,7025.0,-4.859,4.859,97.18,0,1,0.388,1.18,15.0,-1.612,1.612,80.60000000000001,0,0,0.014,1.0,22317.0,0.004,0.004,40.0,1,1,0.306,1.0,26142.0,0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,7.001,1.09,27.0,-10.998999999999999,10.998999999999999,61.10555555555555,0,0,4,0.15125,0.07208805379534115,0.04,0.218,0.15125,0.07208805379534115,0.16755073858386899,0.15125,1.0,4,0,1.0075,1.02,1,3294.0,9003.0,0,4,0.15125,0.07208805379534115,0.04,0.218,0.15125,0.07208805379534115,0.16755073858386899,0.15125,1.0,4,0,1.0075,1.02,1,3294.0,9003.0,0,4,25.24225,15.520618405446994,12.321,50.592,25.24225,15.520618405446994,29.632090387787358,25.24225,0.75,3,0,1.4500000000000002,1.74,3,6.0,1713.25,3,4,25.24225,15.520618405446994,12.321,50.592,-24.75775,15.520618405446996,29.22046852379339,25.05375,1.0,4,0,1.4500000000000002,1.74,3,6.0,1713.25,3,4,0.53925,0.0016393596310755017,0.538,0.542,-0.06074999999999994,0.0016393596310755017,0.060772115316154604,0.06074999999999994,1.0,4,0,1.03,1.03,4,101.0,110.25,4,4,0.53925,0.0016393596310755017,0.538,0.542,-0.26075000000000004,0.0016393596310755017,0.260755153352719,0.26075000000000004,1.0,4,0,1.03,1.03,4,101.0,110.25,4
47,47,power_law,0.108,1.0,6719.0,-4.892,4.892,97.84,0,1,0.405,1.03,94.0,-1.595,1.595,79.75,0,0,0.004,1.0,28491.0,-0.006,0.006,60.0,0,1,0.314,1.0,19321.0,0.014000000000000012,0.014000000000000012,4.666666666666671,1,1,7.063,1.01,608.0,-10.937000000000001,10.937000000000001,60.76111111111112,0,1,4,0.05675000000000001,0.025557533136044256,0.041,0.101,0.05675000000000001,0.025557533136044256,0.062239456938504856,0.05675000000000001,1.0,4,0,1.005,1.02,1,10471.0,15840.0,0,4,0.05675000000000001,0.025557533136044256,0.041,0.101,0.05675000000000001,0.025557533136044256,0.062239456938504856,0.05675000000000001,1.0,4,0,1.005,1.02,1,10471.0,15840.0,0,4,15.644,16.37775068499945,-0.145,37.743,15.644,16.37775068499945,22.648740660354605,15.7505,1.0,4,0,1.315,1.73,2,6.0,6810.5,2,4,15.644,16.37775068499945,-0.145,37.743,-34.356,16.37775068499945,38.0600243497032,34.356,0.5,2,0,1.315,1.73,2,6.0,6810.5,2,4,0.6332500000000001,0.006179603547154143,0.626,0.643,0.03325000000000003,0.006179603547154143,0.033819373146171734,0.03325000000000003,1.0,4,0,1.0025,1.01,0,3100.0,3248.5,0,4,0.6332500000000001,0.006179603547154143,0.626,0.643,-0.16675000000000004,0.006179603547154143,0.16686446595965246,0.16675000000000004,1.0,4,0,1.0025,1.01,0,3100.0,3248.5,0
48,48,power_law,0.15,1.01,4515.0,-4.85,4.85,97.0,0,1,0.434,1.43,8.0,-1.566,1.566,78.3,0,0,0.012,1.0,31085.0,0.002,0.002,20.0,1,1,0.3,1.0,24853.0,0.0,0.0,0.0,1,1,7.068,1.36,9.0,-10.932,10.932,60.73333333333334,0,0,4,0.13525,0.0713980917111935,0.058,0.209,0.13525,0.0713980917111935,0.15293871321545763,0.13525,1.0,4,0,1.06,1.13,3,1005.0,10811.25,0,4,0.13525,0.0713980917111935,0.058,0.209,0.13525,0.0713980917111935,0.15293871321545763,0.13525,1.0,4,0,1.06,1.13,3,1005.0,10811.25,0,4,12.712250000000001,8.935337217335448,-0.098,25.159,12.712250000000001,8.935337217335448,15.538389596415712,12.76125,1.0,4,0,1.4525000000000001,1.74,3,6.0,4071.25,3,4,12.712250000000001,8.935337217335448,-0.098,25.159,-37.28775,8.935337217335448,38.343402969089745,37.28775,0.75,3,0,1.4525000000000001,1.74,3,6.0,4071.25,3,4,0.62425,0.014532291629333633,0.602,0.642,0.02425000000000002,0.014532291629333633,0.028271009886454382,0.02425000000000002,1.0,4,0,1.085,1.11,4,25.0,32.0,4,4,0.62425,0.014532291629333633,0.602,0.642,-0.17575000000000005,0.014532291629333633,0.17634979444274954,0.17575000000000005,1.0,4,0,1.085,1.11,4,25.0,32.0,4
49,49,power_law,0.191,1.0,9608.0,-4.809,4.809,96.17999999999999,0,1,0.434,1.04,72.0,-1.566,1.566,78.3,0,0,0.016,1.0,29822.0,0.006,0.006,60.0,1,1,0.299,1.0,31618.0,-0.0010000000000000009,0.0010000000000000009,0.33333333333333365,1,1,6.703,1.02,122.0,-11.297,11.297,62.76111111111111,0,0,4,0.16475,0.10674355952468513,0.081,0.348,0.16475,0.10674355952468513,0.19630779403783233,0.16475,1.0,4,0,1.005,1.02,1,6954.0,13349.0,0,4,0.16475,0.10674355952468513,0.081,0.348,0.16475,0.10674355952468513,0.19630779403783233,0.16475,1.0,4,0,1.005,1.02,1,6954.0,13349.0,0,4,18.770000000000003,21.12315435724504,-0.522,50.636,18.770000000000003,21.12315435724504,28.257752033734036,19.095,0.75,3,0,1.1825,1.73,1,6.0,14438.5,1,4,18.770000000000003,21.12315435724504,-0.522,50.636,-31.229999999999997,21.12315435724504,37.70279233690788,31.547999999999995,0.5,2,0,1.1825,1.73,1,6.0,14438.5,1,4,0.5814999999999999,0.0049244289008980565,0.575,0.588,-0.018500000000000016,0.004924428900898057,0.019144189719076665,0.018500000000000016,1.0,4,0,1.01,1.01,0,691.0,994.5,0,4,0.5814999999999999,0.0049244289008980565,0.575,0.588,-0.21850000000000008,0.004924428900898057,0.21855548494604302,0.21850000000000008,1.0,4,0,1.01,1.01,0,691.0,994.5,0
50,50,power_law,0.165,1.01,4723.0,-4.835,4.835,96.7,0,1,0.4,1.01,1579.0,-1.6,1.6,80.0,0,1,0.019,1.0,30040.0,0.009,0.009,89.99999999999999,1,1,0.307,1.0,28492.0,0.007000000000000006,0.007000000000000006,2.3333333333333357,1,1,6.719,1.03,100.0,-11.280999999999999,11.280999999999999,62.67222222222222,0,0,4,0.1255,0.03083423422107317,0.095,0.175,0.1255,0.03083423422107317,0.12923234889144436,0.1255,1.0,4,0,1.01,1.02,2,14571.0,17803.0,0,4,0.1255,0.03083423422107317,0.095,0.175,0.1255,0.03083423422107317,0.12923234889144436,0.1255,1.0,4,0,1.01,1.02,2,14571.0,17803.0,0,4,12.318,8.93678314607667,-0.333,24.941,12.318,8.93678314607667,15.21838417835481,12.484499999999999,1.0,4,0,1.4475,1.73,3,6.0,4968.0,3,4,12.318,8.93678314607667,-0.333,24.941,-37.682,8.936783146076667,38.727241277942845,37.682,0.75,3,0,1.4475,1.73,3,6.0,4968.0,3,4,0.547,0.007810249675906661,0.536,0.558,-0.052999999999999936,0.007810249675906661,0.05357238094391543,0.052999999999999936,1.0,4,0,1.01,1.01,0,2824.0,3345.5,0,4,0.547,0.007810249675906661,0.536,0.558,-0.253,0.007810249675906661,0.2531205246517951,0.253,1.0,4,0,1.01,1.01,0,2824.0,3345.5,0
51,51,power_law,0.158,1.01,4046.0,-4.842,4.842,96.83999999999999,0,1,0.392,1.01,845.0,-1.608,1.608,80.4,0,1,0.014,1.0,26716.0,0.004,0.004,40.0,1,1,0.276,1.0,25953.0,-0.023999999999999966,0.023999999999999966,7.999999999999989,1,1,6.789,1.01,725.0,-11.211,11.211,62.28333333333333,0,1,4,0.186,0.07634788798650556,0.091,0.295,0.186,0.07634788798650556,0.201059692628831,0.186,1.0,4,0,1.0375,1.12,2,10979.0,14945.75,0,4,0.186,0.07634788798650556,0.091,0.295,0.186,0.07634788798650556,0.201059692628831,0.186,1.0,4,0,1.0375,1.12,2,10979.0,14945.75,0,4,15.713,14.078815788268557,-0.365,38.357,15.713,14.078815788268557,21.097663922813823,15.8955,1.0,4,0,1.3975,1.53,3,7.0,2668.5,3,4,15.713,14.078815788268557,-0.365,38.357,-34.287,14.078815788268559,37.06496220151857,34.287,0.75,3,0,1.3975,1.53,3,7.0,2668.5,3,4,0.5427500000000001,0.007495832175282481,0.535,0.555,-0.05724999999999994,0.007495832175282481,0.057738635245388276,0.05724999999999994,1.0,4,0,1.01,1.01,0,3074.0,3333.25,0,4,0.5427500000000001,0.007495832175282481,0.535,0.555,-0.25725,0.007495832175282481,0.2573591847982115,0.25725,1.0,4,0,1.01,1.01,0,3074.0,3333.25,0
52,52,power_law,0.151,1.01,4523.0,-4.849,4.849,96.98,0,1,0.408,1.29,10.0,-1.592,1.592,79.60000000000001,0,0,0.019,1.0,30263.0,0.009,0.009,89.99999999999999,1,1,0.295,1.0,19219.0,-0.0050000000000000044,0.0050000000000000044,1.6666666666666683,1,1,6.86,1.24,12.0,-11.14,11.14,61.88888888888889,0,0,4,0.10525,0.020216020874544032,0.076,0.133,0.10525,0.020216020874544032,0.10717392406737751,0.10525,1.0,4,0,1.04,1.07,3,8586.0,13164.25,0,4,0.10525,0.020216020874544032,0.076,0.133,0.10525,0.020216020874544032,0.10717392406737751,0.10525,1.0,4,0,1.04,1.07,3,8586.0,13164.25,0,4,15.58025,13.923147226381685,-0.533,37.865,15.58025,13.923147226381685,20.894932848659742,15.84675,1.0,4,0,1.3975000000000002,1.53,3,7.0,5842.0,3,4,15.58025,13.923147226381685,-0.533,37.865,-34.41975,13.923147226381685,37.1291424456585,34.41975,0.75,3,0,1.3975000000000002,1.53,3,7.0,5842.0,3,4,0.5862499999999999,0.018267115262131536,0.556,0.605,-0.013749999999999984,0.018267115262131536,0.022863726730347318,0.016249999999999987,1.0,4,0,1.1075,1.11,4,23.0,23.75,4,4,0.5862499999999999,0.018267115262131536,0.556,0.605,-0.21375000000000005,0.018267115262131536,0.21452913555039563,0.21375000000000005,1.0,4,0,1.1075,1.11,4,23.0,23.75,4
53,53,power_law,0.163,1.01,5631.0,-4.837,4.837,96.74,0,1,0.398,1.22,13.0,-1.6019999999999999,1.6019999999999999,80.1,0,0,0.019,1.0,29166.0,0.009,0.009,89.99999999999999,1,1,0.313,1.0,28638.0,0.013000000000000012,0.013000000000000012,4.3333333333333375,1,1,7.253,1.18,15.0,-10.747,10.747,59.705555555555556,0,0,4,0.1545,0.04583393938993244,0.103,0.205,0.1545,0.04583393938993244,0.16115520469410846,0.1545,1.0,4,0,1.025,1.07,2,12409.0,14920.0,0,4,0.1545,0.04583393938993244,0.103,0.205,0.1545,0.04583393938993244,0.16115520469410846,0.1545,1.0,4,0,1.025,1.07,2,12409.0,14920.0,0,4,9.40225,10.480919648938256,-0.187,25.05,9.40225,10.480919648938256,14.080198214158777,9.554249999999998,1.0,4,0,1.315,1.73,2,6.0,9063.25,2,4,9.40225,10.480919648938256,-0.187,25.05,-40.597750000000005,10.480919648938254,41.928832344223466,40.597750000000005,0.5,2,0,1.315,1.73,2,6.0,9063.25,2,4,0.53325,0.00944391338376206,0.519,0.545,-0.06674999999999995,0.00944391338376206,0.06741476099490373,0.06674999999999995,1.0,4,0,1.0775000000000001,1.08,4,32.0,33.75,4,4,0.53325,0.00944391338376206,0.519,0.545,-0.26675000000000004,0.00944391338376206,0.2669171219685991,0.26675000000000004,1.0,4,0,1.0775000000000001,1.08,4,32.0,33.75,4
54,54,power_law,0.141,1.01,4438.0,-4.859,4.859,97.18,0,1,0.42,1.01,1634.0,-1.58,1.58,79.0,0,1,0.015,1.0,36250.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.316,1.0,35132.0,0.016000000000000014,0.016000000000000014,5.333333333333338,1,1,6.993,1.04,57.0,-11.007,11.007,61.14999999999999,0,0,4,0.09025,0.02881297450802329,0.044,0.123,0.09025,0.02881297450802329,0.09473779604782877,0.09025,1.0,4,0,1.03,1.12,1,8586.0,17732.25,0,4,0.09025,0.02881297450802329,0.044,0.123,0.09025,0.02881297450802329,0.09473779604782877,0.09025,1.0,4,0,1.03,1.12,1,8586.0,17732.25,0,4,15.699,20.710683450818323,-0.324,50.332,15.699,20.710683450818323,25.988286015049166,15.95,0.75,3,0,1.1325,1.53,1,7.0,15491.75,1,4,15.699,20.710683450818323,-0.324,50.332,-34.301,20.710683450818323,40.06857883678931,34.467,0.5,2,0,1.1325,1.53,1,7.0,15491.75,1,4,0.5887499999999999,0.013122023472010722,0.577,0.611,-0.01125000000000001,0.013122023472010722,0.01728438601744362,0.016750000000000015,1.0,4,0,1.01,1.01,0,466.0,1476.25,0,4,0.5887499999999999,0.013122023472010722,0.577,0.611,-0.21125000000000008,0.013122023472010722,0.2116571520171242,0.21125000000000008,1.0,4,0,1.01,1.01,0,466.0,1476.25,0
55,55,power_law,0.126,1.0,6937.0,-4.874,4.874,97.47999999999999,0,1,0.411,1.15,17.0,-1.589,1.589,79.45,0,0,0.011,1.0,28805.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.288,1.0,26769.0,-0.01200000000000001,0.01200000000000001,4.0000000000000036,1,1,6.745,1.1,25.0,-11.254999999999999,11.254999999999999,62.52777777777777,0,0,4,0.07825,0.02664934333149693,0.052,0.118,0.07825,0.02664934333149693,0.08266347440072912,0.07825,1.0,4,0,1.03,1.09,2,12683.0,16080.75,0,4,0.07825,0.02664934333149693,0.052,0.118,0.07825,0.02664934333149693,0.08266347440072912,0.07825,1.0,4,0,1.03,1.09,2,12683.0,16080.75,0,4,18.93575,13.878815428108407,0.297,37.467,18.93575,13.878815428108407,23.477311297292967,18.93575,1.0,4,0,1.4500000000000002,1.74,3,6.0,4574.5,3,4,18.93575,13.878815428108407,0.297,37.467,-31.06425,13.87881542810841,34.02365567880677,31.06425,0.75,3,0,1.4500000000000002,1.74,3,6.0,4574.5,3,4,0.6385000000000001,0.02127792283095323,0.603,0.659,0.038500000000000034,0.02127792283095323,0.043988634895845584,0.038500000000000034,1.0,4,0,1.0275,1.03,4,94.0,117.75,4,4,0.6385000000000001,0.02127792283095323,0.603,0.659,-0.16150000000000003,0.02127792283095323,0.16289567213403802,0.16150000000000003,1.0,4,0,1.0275,1.03,4,94.0,117.75,4
56,56,power_law,0.148,1.01,980.0,-4.852,4.852,97.04,0,1,0.379,1.2,14.0,-1.621,1.621,81.05,0,0,0.014,1.0,22473.0,0.004,0.004,40.0,1,1,0.317,1.0,19631.0,0.017000000000000015,0.017000000000000015,5.666666666666672,1,1,6.647,1.13,20.0,-11.353,11.353,63.072222222222216,0,0,4,0.1825,0.08076044824045989,0.105,0.318,0.1825,0.08076044824045989,0.1995707894457503,0.1825,1.0,4,0,1.0225,1.08,1,13226.0,14405.0,0,4,0.1825,0.08076044824045989,0.105,0.318,0.1825,0.08076044824045989,0.1995707894457503,0.1825,1.0,4,0,1.0225,1.08,1,13226.0,14405.0,0,4,18.791999999999998,14.190611878985345,-0.489,37.586,18.791999999999998,14.190611878985345,23.548093967453077,19.0365,1.0,4,0,1.4475,1.73,3,6.0,3663.75,3,4,18.791999999999998,14.190611878985345,-0.489,37.586,-31.208,14.190611878985344,34.28283432710895,31.208,0.75,3,0,1.4475,1.73,3,6.0,3663.75,3,4,0.5425,0.009656603957913991,0.528,0.555,-0.05749999999999994,0.009656603957913991,0.05830523132618542,0.05749999999999994,1.0,4,0,1.09,1.09,4,28.0,28.75,4,4,0.5425,0.009656603957913991,0.528,0.555,-0.2575,0.009656603957913991,0.25768100434451896,0.2575,1.0,4,0,1.09,1.09,4,28.0,28.75,4
57,57,power_law,0.174,1.0,8228.0,-4.826,4.826,96.52,0,1,0.402,1.07,34.0,-1.5979999999999999,1.5979999999999999,79.89999999999999,0,0,0.012,1.0,23981.0,0.002,0.002,20.0,1,1,0.281,1.0,29995.0,-0.01899999999999996,0.01899999999999996,6.3333333333333215,1,1,6.827,1.04,65.0,-11.173,11.173,62.072222222222216,0,0,4,0.22775,0.22892616167664193,0.058,0.622,0.22775,0.22892616167664193,0.32291988170442526,0.22775,1.0,4,0,1.0,1.0,0,13236.0,16937.75,0,4,0.22775,0.22892616167664193,0.058,0.622,0.22775,0.22892616167664193,0.32291988170442526,0.22775,1.0,4,0,1.0,1.0,0,13236.0,16937.75,0,4,5.94225,6.602589051841709,-1.133,12.574,5.94225,6.602589051841709,8.882821468992834,6.59375,1.0,4,0,1.2650000000000001,1.53,2,7.0,8368.5,2,4,5.94225,6.602589051841709,-1.133,12.574,-44.05775,6.602589051841709,44.54974205593115,44.05775,0.5,2,0,1.2650000000000001,1.53,2,7.0,8368.5,2,4,0.528,0.006041522986797291,0.518,0.534,-0.07199999999999995,0.006041522986797291,0.07225302761822507,0.07199999999999995,1.0,4,0,1.01,1.01,0,3932.0,4277.75,0,4,0.528,0.006041522986797291,0.518,0.534,-0.272,0.006041522986797291,0.2720670873148754,0.272,1.0,4,0,1.01,1.01,0,3932.0,4277.75,0
58,58,power_law,0.131,1.0,6120.0,-4.869,4.869,97.38,0,1,0.391,1.09,26.0,-1.609,1.609,80.45,0,0,0.009,1.0,29834.0,-0.0010000000000000009,0.0010000000000000009,10.000000000000009,1,1,0.302,1.0,29822.0,0.0020000000000000018,0.0020000000000000018,0.6666666666666673,1,1,6.845,1.05,54.0,-11.155000000000001,11.155000000000001,61.97222222222223,0,0,4,0.1175,0.07164321321660552,0.05,0.238,0.1175,0.07164321321660552,0.1376190393804578,0.1175,1.0,4,0,1.0275,1.05,3,11121.0,16082.5,0,4,0.1175,0.07164321321660552,0.05,0.238,0.1175,0.07164321321660552,0.1376190393804578,0.1175,1.0,4,0,1.0275,1.05,3,11121.0,16082.5,0,4,18.8095,6.2589750958124135,12.472,25.202,18.8095,6.2589750958124135,19.82352288318098,18.8095,1.0,4,0,1.63,1.73,4,6.0,6.5,4,4,18.8095,6.2589750958124135,12.472,25.202,-31.1905,6.258975095812413,31.81229415650497,31.1905,1.0,4,0,1.63,1.73,4,6.0,6.5,4,4,0.58,0.0015811388300841912,0.578,0.582,-0.020000000000000018,0.0015811388300841912,0.020062402647738897,0.020000000000000018,1.0,4,0,1.01,1.01,0,1290.0,1933.75,0,4,0.58,0.0015811388300841912,0.578,0.582,-0.22000000000000008,0.0015811388300841912,0.22000568174481322,0.22000000000000008,1.0,4,0,1.01,1.01,0,1290.0,1933.75,0
59,59,power_law,0.151,1.0,4148.0,-4.849,4.849,96.98,0,1,0.434,1.12,21.0,-1.566,1.566,78.3,0,0,0.011,1.0,16000.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.305,1.0,11514.0,0.0050000000000000044,0.0050000000000000044,1.6666666666666683,1,1,7.253,1.12,21.0,-10.747,10.747,59.705555555555556,0,0,4,0.092,0.031804087787578504,0.043,0.132,0.092,0.031804087787578504,0.09734217996326157,0.092,1.0,4,0,1.0125,1.05,1,3601.0,10957.5,0,4,0.092,0.031804087787578504,0.043,0.132,0.092,0.031804087787578504,0.09734217996326157,0.092,1.0,4,0,1.0125,1.05,1,3601.0,10957.5,0,4,3.2169999999999996,5.655599216705512,-0.335,13.008,3.2169999999999996,5.655599216705512,6.506526838490716,3.3845,1.0,4,0,1.1325,1.53,1,7.0,11411.0,1,4,3.2169999999999996,5.655599216705512,-0.335,13.008,-46.783,5.65559921670551,47.12361288674713,46.783,0.25,1,0,1.1325,1.53,1,7.0,11411.0,1,4,0.6375,0.004500000000000004,0.634,0.645,0.03750000000000003,0.004500000000000004,0.03776903493604255,0.03750000000000003,1.0,4,0,1.01,1.01,0,491.0,668.0,0,4,0.6375,0.004500000000000004,0.634,0.645,-0.16250000000000003,0.004500000000000004,0.16256229575150571,0.16250000000000003,1.0,4,0,1.01,1.01,0,491.0,668.0,0
60,60,power_law,0.123,1.01,4837.0,-4.877,4.877,97.53999999999999,0,1,0.394,1.22,13.0,-1.6059999999999999,1.6059999999999999,80.3,0,0,0.011,1.0,33332.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.286,1.0,32296.0,-0.014000000000000012,0.014000000000000012,4.666666666666671,1,1,6.87,1.14,18.0,-11.129999999999999,11.129999999999999,61.83333333333333,0,0,4,0.10275000000000001,0.047483549783056446,0.026,0.155,0.10275000000000001,0.047483549783056446,0.11319120990607001,0.10275000000000001,1.0,4,0,1.0150000000000001,1.06,1,12961.0,16208.25,0,4,0.10275000000000001,0.047483549783056446,0.026,0.155,0.10275000000000001,0.047483549783056446,0.11319120990607001,0.10275000000000001,1.0,4,0,1.0150000000000001,1.06,1,12961.0,16208.25,0,4,9.29675,10.515517708962312,-0.436,24.968,9.29675,10.515517708962312,14.035870947326353,9.59825,1.0,4,0,1.315,1.73,2,6.0,10697.0,2,4,9.29675,10.515517708962312,-0.436,24.968,-40.70325,10.515517708962312,42.03963217310542,40.70325,0.5,2,0,1.315,1.73,2,6.0,10697.0,2,4,0.59675,0.00571729831301464,0.588,0.604,-0.003250000000000003,0.00571729831301464,0.006576473218982959,0.005250000000000005,1.0,4,0,1.0275,1.03,4,124.0,156.25,4,4,0.59675,0.00571729831301464,0.588,0.604,-0.20325000000000007,0.00571729831301464,0.20333039615364948,0.20325000000000007,1.0,4,0,1.0275,1.03,4,124.0,156.25,4
