simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
64,exponential,0.265660831,0.111558413,0.057391877,0.268849206,0.27005044,0.007936508,0.008795263,0.5266793,0.075288471
64,gaussian,0.237507691,0.113676767,0.060448237,0.268849206,0.27017234,0.007936508,0.00880292,0.457680978,0.080589442
64,power_law,0.304215033,0.108590417,0.05280938,0.268849206,0.270304905,0.007936508,0.00878063,0.642243052,0.065455293
65,exponential,0.214668917,0.116590316,0.060317798,0.277777778,0.278716518,0.008928571,0.009748419,0.521109232,0.073628573
65,gaussian,0.203214576,0.117437494,0.062379567,0.277777778,0.278925037,0.008928571,0.009722222,0.470861186,0.07739501
65,power_law,0.239077951,0.11476413,0.056892886,0.277777778,0.278876984,0.008928571,0.009768198,0.596932267,0.067548727
66,exponential,0.237998699,0.123329325,0.060998186,0.250992063,0.25199349,0.011904762,0.012421968,0.597087059,0.067513516
66,gaussian,0.219521767,0.124815608,0.064156812,0.250992063,0.252309865,0.011904762,0.012781188,0.528920374,0.073001584
66,power_law,0.262936848,0.121294428,0.057742225,0.250992063,0.252113901,0.011904762,0.012678571,0.686892408,0.059515751
67,exponential,0.20850948,0.127048484,0.063280185,0.273809524,0.274766276,0.012896825,0.013647755,0.542909515,0.070748137
67,gaussian,0.188696512,0.128628825,0.065672095,0.273809524,0.274778429,0.012896825,0.013706101,0.481238018,0.075369908
67,power_law,0.251950432,0.123512758,0.058920973,0.273809524,0.275486979,0.012896825,0.013529638,0.663038283,0.060744113
68,exponential,0.271304543,0.107868114,0.056560875,0.268849206,0.269846912,0.007936508,0.008776879,0.539548049,0.070229108
68,gaussian,0.245200975,0.109783158,0.058949946,0.268849206,0.269933284,0.007936508,0.008769252,0.474796521,0.075004754
68,power_law,0.309712843,0.104986861,0.051688445,0.268849206,0.269754929,0.007936508,0.008992963,0.658410334,0.060489133
69,exponential,0.221557499,0.113959297,0.059318132,0.28968254,0.290408761,0.008928571,0.009748605,0.541885888,0.069942223
69,gaussian,0.200975645,0.115455998,0.061734123,0.28968254,0.290343998,0.008928571,0.009737351,0.477422947,0.074701232
69,power_law,0.254036152,0.111556629,0.05487064,0.28968254,0.290067181,0.008928571,0.009748977,0.64655596,0.061434585
70,exponential,0.230994147,0.107215584,0.056520465,0.280753968,0.281129898,0.006944444,0.007802548,0.5270664,0.070696125
70,gaussian,0.213823043,0.108405982,0.058336886,0.280753968,0.281484127,0.006944444,0.007814298,0.469130516,0.074901309
70,power_law,0.242404864,0.106417164,0.054703587,0.280753968,0.280895554,0.006944444,0.007845145,0.595801336,0.065357129
71,exponential,0.18424249,0.125080395,0.063017154,0.270833333,0.271605345,0.010912698,0.01175589,0.527922318,0.073930678
71,gaussian,0.167025194,0.12639347,0.065550848,0.270833333,0.271719463,0.010912698,0.011731151,0.464850003,0.078714677
71,power_law,0.227632603,0.121708433,0.05743812,0.270833333,0.271768632,0.010912698,0.011732794,0.650820945,0.063583151
72,exponential,0.264838818,0.091431218,0.050675976,0.286706349,0.286559989,0.003968254,0.004820033,0.496457165,0.068607742
72,gaussian,0.243013081,0.092778514,0.052603066,0.286706349,0.28764326,0.003968254,0.004893136,0.449761968,0.071718338
72,power_law,0.289699886,0.08987195,0.048535349,0.286706349,0.287512556,0.003968254,0.00488582,0.575068232,0.063025241
73,exponential,0.237476432,0.108972174,0.058791867,0.294642857,0.295494451,0.006944444,0.007824126,0.480730976,0.077299261
73,gaussian,0.21344349,0.110676125,0.060882279,0.294642857,0.295396422,0.006944444,0.007799231,0.427224879,0.081184142
73,power_law,0.25963049,0.107377488,0.055303303,0.294642857,0.295093688,0.006944444,0.007826203,0.607157316,0.067233926
74,exponential,0.200019292,0.11961049,0.060958205,0.27281746,0.274002077,0.009920635,0.010743211,0.523916406,0.07226934
74,gaussian,0.184159017,0.120790359,0.063226612,0.27281746,0.273797898,0.009920635,0.010699901,0.467556591,0.076427422
74,power_law,0.233125249,0.117109394,0.056880872,0.27281746,0.273989459,0.009920635,0.010754867,0.630527095,0.063665445
75,exponential,0.233574084,0.112634203,0.057266776,0.265873016,0.267061415,0.008928571,0.00977229,0.534115355,0.069322625
