,Simulation,Model,rank_loo,elpd_loo,p_loo,se_d_loo,delta_elpd,AIC,BIC,Predictive Equivalent
142,47,gaussian,2,331.5227823127103,10.177333300292275,14.77914304419342,-118.623590788542,19.664723661416257,69.60591424868903,False
143,47,power_law,0,450.1463731012523,12.891637398149385,0.0,0.0,24.74890559144113,87.76431327894144,True
144,48,exponential,1,455.1473794404769,9.017693526427706,8.48627900029955,-37.22771093719507,17.103818925916695,61.35771728880475,False
145,48,gaussian,2,401.38302165793505,10.615666021250945,12.69155773570129,-90.99206871973695,20.403642632728026,72.50245314174137,False
146,48,power_law,0,492.375090377672,13.04644978809381,0.0,0.0,24.908145054180345,88.52167930302754,True
147,49,exponential,1,355.7219257545949,9.078286665671385,8.765830073343595,-50.54287288913338,17.423178855620097,61.97515010758001,False
148,49,gaussian,2,297.3267855343788,10.178110818449511,12.410432290483104,-108.93801310934947,19.72866463463759,69.65962974069197,False
149,49,power_law,0,406.2647986437283,14.436978782309495,0.0,0.0,27.842576373346468,98.2453278861647,True
150,50,exponential,1,406.1721634260072,8.729762890613642,9.308115585414017,-44.297030119047065,16.633906481631573,59.493378993041986,False
151,50,gaussian,2,346.6361625977107,9.622310800375544,13.296999244730857,-103.83303094734356,18.531119479027574,65.76088795216111,False
152,50,power_law,0,450.4691935450543,12.690588745637456,0.0,0.0,24.40584517981472,86.57937932181565,True
153,51,exponential,1,498.75864020615614,8.687492294113383,9.285698853416855,-49.40573447511082,16.356611323218466,58.98799672495237,False
154,51,gaussian,2,439.4296175347325,10.125290720703902,13.089802103114113,-108.73475714653449,19.345218624161674,69.02955756677612,False
155,51,power_law,0,548.164374681267,13.01295474424819,0.0,0.0,24.79579229790945,88.40612098221021,True
156,52,exponential,1,472.4901460900121,8.550280553982816,9.377403753954276,-55.873479003136936,16.104740717465205,57.98886055005952,False
157,52,gaussian,2,409.71944516672113,10.326927078468202,13.30737886539418,-118.64417992642791,19.785450393264366,70.40624970423082,False
158,52,power_law,0,528.363625093149,11.915743136167293,0.0,0.0,22.641364587322272,80.86104079262434,True
159,53,exponential,1,316.6386504715021,8.908884245397758,10.130770709828253,-56.45059454882329,17.170366776447914,60.90975540603995,False
160,53,gaussian,2,258.63176952178605,10.187650617386794,13.974603445352033,-114.45747549853934,19.834076255709945,69.83461114633855,False
161,53,power_law,0,373.0892450203254,12.797929274446005,0.0,0.0,24.706975912913002,87.24211450845551,True
162,54,exponential,1,383.64015286155035,8.970383655052899,10.668874974369498,-67.52468108671661,17.14833210619975,61.16164331523765,False
163,54,gaussian,2,321.886710249422,9.938242564881136,14.52569761442967,-129.27812369884498,19.202555097081582,67.96104045237252,False
164,54,power_law,0,451.16483394826696,14.571903717435362,0.0,0.0,28.045016293506073,99.16487487965522,True
165,55,exponential,1,345.0532213103988,8.754799427793444,9.472670179224309,-54.955281992807215,16.802824480076005,59.778223190137886,False
166,55,gaussian,2,288.885352813656,10.178839344797325,13.266327298436833,-111.12315048954997,19.754418569389433,69.70731162536113,False
167,55,power_law,0,400.008503303206,13.536185613462578,0.0,0.0,26.155674444762475,92.3820089230763,True
168,56,exponential,1,394.8928164248738,9.521037477649429,9.352008835222714,-37.40539316410377,18.21629507668871,64.90887638616333,False
169,56,gaussian,2,344.5653218462118,11.072905879417874,13.975882083856149,-87.73288774276574,21.41390281185901,75.71703019889176,False
170,56,power_law,0,432.29820958897756,15.605973398549963,0.0,0.0,30.087809113767797,106.13489015709689,True
171,57,exponential,1,413.24690493184306,9.383069301808916,8.844608583666869,-38.945085751992565,17.91613023802268,63.96091397211703,False
172,57,gaussian,2,360.7838384574744,10.549282842192497,13.079245217632621,-91.40815222636121,20.347572722791917,72.10988816711033,False
173,57,power_law,0,452.1919906838356,14.853211708533252,0.0,0.0,28.438943551238292,100.53215576957173,True
174,58,exponential,1,436.5410965720473,9.173560581969014,9.90863069220479,-55.69769953653571,17.454426743685907,62.47873851578269,False
175,58,gaussian,2,376.3192062775421,10.342555616666118,13.580183968052296,-115.91958983104092,19.901977680122304,70.64549079322619,False
176,58,power_law,0,492.238796108583,13.08223306697181,0.0,0.0,25.058600992970696,89.04082995545025,True
177,59,exponential,1,355.32113640075255,9.133774423634975,9.297351771396228,-52.08225643199984,17.535596251362254,62.36180527728588,False
178,59,gaussian,2,300.1349490340792,10.459331909801108,13.05886125577765,-107.26844379867316,20.28947047418329,71.61214215126057,False
179,59,power_law,0,407.4033928327524,14.349464552519805,0.0,0.0,27.703840049297217,97.77105624277822,True
180,60,exponential,1,413.5326783205154,8.724954431405024,8.486524480790694,-37.467881127192186,16.60069707539671,59.41469033674905,False
181,60,gaussian,2,359.89312575988964,9.889344258417907,12.469557887747905,-91.10743368781795,19.03411284165919,67.56471903710768,False
182,60,power_law,0,451.0005594477076,12.842672813631793,0.0,0.0,24.63565892638257,87.37697274739396,True
183,61,exponential,1,378.8999176050317,9.065968917313455,9.08011485686861,-48.68412089529312,17.35369900977037,61.84839149575613,False
184,61,gaussian,2,326.05836833961007,10.951403446416862,13.14048047110698,-101.52567016071475,21.22080586673106,74.95881981858156,False
185,61,power_law,0,427.5840385003248,13.442058902946258,0.0,0.0,25.84278634087696,91.43566992806365,True
186,62,exponential,1,407.19415291928055,8.470306122134048,9.525859171030115,-62.4827755131206,16.06510493483391,57.5322807056504,False
187,62,gaussian,2,345.0147669441023,9.63150461718709,13.223806130872536,-124.66216148829886,18.47688202722666,65.56582580078364,False
188,62,power_law,0,469.67692843240116,13.076786926647628,0.0,0.0,24.906747466717935,88.40636109505849,True
189,63,exponential,1,397.10192210528623,8.696581427497279,9.823605341716034,-53.52768531596263,16.57838079792949,59.257111133711284,False
190,63,gaussian,2,340.7251761211554,9.775509467831625,13.65031433140124,-109.90443130009345,18.843962059201335,66.81351589376143,False
191,63,power_law,0,450.62960742124886,13.656188712387063,0.0,0.0,26.243107054898335,92.93257360525843,True
192,64,exponential,1,332.1868416426472,9.57692187024469,12.339219146512622,-86.86801635591598,18.46827032772454,65.47295966413634,False
193,64,gaussian,2,267.7389843993291,10.43697955866594,15.740193807475244,-151.31587359923407,20.30339929761933,71.50178620826513,False
194,64,power_law,0,419.0548579985632,15.199945919706067,0.0,0.0,29.343984675360186,103.49838094086593,True
195,65,exponential,1,404.46277404850326,9.049469261454817,9.917293411712082,-57.865078180355,17.27262167397685,61.69318730060785,False
196,65,gaussian,2,343.95625565642496,9.909620695141825,13.765283778282438,-118.3715965724333,19.107158228318703,67.73922205654333,False
197,65,power_law,0,462.32785222885826,13.496609220115943,0.0,0.0,25.867194110628443,91.69021562267217,True
198,66,exponential,1,418.0373638334421,9.002155911299951,10.815496501433335,-65.06919124039848,17.149303367215637,61.33332144569168,False
199,66,gaussian,2,356.8353553560893,10.683825639934525,14.847933329360755,-126.2711997177513,20.62538826420779,73.05101306231069,False
200,66,power_law,0,483.1065550738406,12.367125445800923,0.0,0.0,23.581077049504533,83.88845873890425,True
201,67,exponential,1,345.40994877631647,9.546984865032186,10.303579529033492,-58.37656561202107,18.382571469864526,65.24137156393026,False
202,67,gaussian,2,285.32935359489045,11.036900826264628,13.92006315609964,-118.45716079344709,21.47999725786461,75.65544989228965,False
203,67,power_law,0,403.78651438833754,13.465969231172153,0.0,0.0,25.948366839035042,91.68420901497349,True
204,68,exponential,1,404.7038345175806,8.903753979166652,10.371456962180194,-57.846162643645926,16.973500963027632,60.66029702252234,False
205,68,gaussian,2,344.55481539360454,10.025604295641585,14.48539580587663,-117.995181767622,19.336794711096807,68.53604249335304,False
206,68,power_law,0,462.54999716122654,13.561181390833667,0.0,0.0,25.91186038721462,91.84628479829527,True
207,69,exponential,1,396.8015494975249,8.526881012581498,9.432176815120703,-49.33501923329021,16.241202926726537,58.089950125879504,False
