simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
51,gaussian,0.403619414,0.13291201,0.085905277,0.228087649,0.228724508,0.006972112,0.007811753,0.634475588,0.097851406
51,power_law,0.479488271,0.124170301,0.075769038,0.228087649,0.229359593,0.006972112,0.00777599,0.740326493,0.082475071
52,exponential,0.560081622,0.109908915,0.075521396,0.234063745,0.235992654,0.001992032,0.002930684,0.69703707,0.091511506
52,gaussian,0.509058999,0.116107833,0.081123271,0.234063745,0.235541864,0.001992032,0.00296542,0.634356571,0.100533278
52,power_law,0.593082008,0.105706164,0.071687914,0.234063745,0.235010427,0.001992032,0.002921813,0.734467861,0.085672118
53,exponential,0.423775331,0.139294574,0.084235667,0.271912351,0.274097049,0.011952191,0.012803442,0.683255613,0.092295721
53,gaussian,0.377166517,0.144818569,0.089631585,0.271912351,0.273978772,0.011952191,0.012676575,0.614360571,0.101839866
53,power_law,0.467816959,0.133865539,0.079722483,0.271912351,0.273917424,0.011952191,0.01288882,0.737499516,0.084021834
54,exponential,0.451858929,0.125791608,0.078634209,0.260956175,0.262344839,0.00498008,0.005877366,0.683272247,0.092735479
54,gaussian,0.411608192,0.130328322,0.083389148,0.260956175,0.261842256,0.00498008,0.005823954,0.618340633,0.10179837
54,power_law,0.493226846,0.120951789,0.074026691,0.260956175,0.26223148,0.00498008,0.005853648,0.742518854,0.083613341
55,exponential,0.434870811,0.137219727,0.085832075,0.248007968,0.250013851,0.008964143,0.009801699,0.673735573,0.096320751
55,gaussian,0.394620309,0.14202232,0.090461985,0.248007968,0.250591322,0.008964143,0.010023282,0.614048121,0.104761469
55,power_law,0.471898921,0.132648153,0.081427703,0.248007968,0.250189274,0.008964143,0.009767991,0.722055657,0.088902489
56,exponential,0.416504231,0.125246753,0.080047293,0.267928287,0.268442262,0.003984064,0.004876743,0.647407191,0.095780009
56,gaussian,0.380530201,0.129049905,0.083739053,0.267928287,0.268186722,0.003984064,0.004934543,0.588657322,0.103452272
56,power_law,0.446557402,0.121978675,0.077325935,0.267928287,0.268432707,0.003984064,0.004857788,0.693821523,0.089253545
57,exponential,0.405123187,0.126663906,0.081180392,0.257968127,0.258009556,0.00498008,0.005872043,0.671895717,0.090413471
57,gaussian,0.369293447,0.130422652,0.085006077,0.257968127,0.258227465,0.00498008,0.005847952,0.609473606,0.098639847
57,power_law,0.43214044,0.123754166,0.078138299,0.257968127,0.25802129,0.00498008,0.005952502,0.716037049,0.084112015
58,exponential,0.455592216,0.128577376,0.080779093,0.244023904,0.244721427,0.006972112,0.007885738,0.700442637,0.090151569
58,gaussian,0.416266451,0.133140359,0.086232839,0.244023904,0.24427157,0.006972112,0.007897784,0.634988957,0.099514484
58,power_law,0.479653437,0.125703897,0.076493546,0.244023904,0.244827036,0.006972112,0.007838179,0.749858017,0.08238091
59,exponential,0.398574496,0.136847834,0.085636979,0.250996016,0.252131848,0.007968127,0.008830677,0.654057748,0.096905106
59,gaussian,0.364104388,0.140714847,0.090135002,0.250996016,0.252006723,0.007968127,0.008847454,0.584813639,0.106161341
59,power_law,0.415473792,0.134911509,0.082470701,0.250996016,0.252035919,0.007968127,0.008855578,0.706991181,0.089183641
60,exponential,0.483750131,0.123341586,0.079381491,0.25498008,0.256328032,0.005976096,0.006917206,0.683569451,0.092234493
60,gaussian,0.447528636,0.12759523,0.083475697,0.25498008,0.256955459,0.005976096,0.006814025,0.627088849,0.100128301
60,power_law,0.507150026,0.120513839,0.076462725,0.25498008,0.256399278,0.005976096,0.00686918,0.720894244,0.086624065
61,exponential,0.463052138,0.122658147,0.081028897,0.253984064,0.255728243,0.00498008,0.005854239,0.64891839,0.095298093
61,gaussian,0.424372502,0.126999236,0.085037731,0.253984064,0.255704775,0.00498008,0.005892026,0.583685612,0.103774555
61,power_law,0.490867433,0.119438896,0.077734664,0.253984064,0.255289405,0.00498008,0.00587777,0.699235949,0.088204985
62,exponential,0.53461838,0.113016047,0.076788303,0.253984064,0.255542268,0.000996016,0.001934605,0.680483994,0.096084783
62,gaussian,0.484105541,0.118991498,0.081826549,0.253984064,0.255745705,0.000996016,0.001972765,0.612409145,0.105826654
62,power_law,0.570308327,0.108596035,0.072722822,0.253984064,0.254570655,0.000996016,0.001929594,0.730483167,0.088247264
63,exponential,0.420495975,0.127467335,0.080086176,0.25,0.251273842,0.005976096,0.006880914,0.671072792,0.090565817
63,gaussian,0.38706206,0.131092827,0.084516094,0.25,0.251162102,0.005976096,0.006856916,0.606569535,0.099048614
63,power_law,0.445548019,0.124681681,0.077000014,0.25,0.25131334,0.005976096,0.006854551,0.723109774,0.083093724
64,exponential,0.461190083,0.1299778,0.081240855,0.263944223,0.265296315,0.005976096,0.006829619,0.680639716,0.096887883
64,gaussian,0.408275627,0.136210667,0.087132309,0.263944223,0.265300579,0.005976096,0.006880603,0.601264072,0.108260916
64,power_law,0.520532735,0.122611406,0.074868075,0.263944223,0.265654787,0.005976096,0.006837245,0.755358543,0.084799646
65,exponential,0.430328051,0.134734121,0.081764754,0.249003984,0.250785172,0.007968127,0.008789872,0.693752611,0.092727002
65,gaussian,0.392563789,0.139128312,0.087106988,0.249003984,0.251028075,0.007968127,0.00879591,0.625440515,0.102548762
65,power_law,0.457087404,0.13153161,0.077356277,0.249003984,0.250220618,0.007968127,0.008803225,0.744717618,0.084660425
66,exponential,0.469657764,0.130978192,0.084204264,0.231075697,0.232691297,0.006972112,0.007871825,0.688617605,0.095165597
66,gaussian,0.427297779,0.136108522,0.089551292,0.231075697,0.232118806,0.006972112,0.007823612,0.617977897,0.105408879
66,power_law,0.500496023,0.127113114,0.079152946,0.231075697,0.232153106,0.006972112,0.007824079,0.747486435,0.085698912
67,exponential,0.428131327,0.138625674,0.08442592,0.260956175,0.262763135,0.010956175,0.01176245,0.694993235,0.091690791
67,gaussian,0.391360663,0.143013003,0.08919744,0.260956175,0.262748008,0.010956175,0.01177322,0.627092709,0.101384466
67,power_law,0.457599858,0.135006729,0.080690437,0.260956175,0.262547435,0.010956175,0.011776581,0.744955017,0.083845426
68,exponential,0.440659961,0.128429668,0.080850702,0.241035857,0.242609064,0.005976096,0.006811628,0.674462494,0.093061719
68,gaussian,0.411195325,0.131768933,0.085075369,0.241035857,0.242556275,0.005976096,0.006861211,0.608104701,0.102107016
68,power_law,0.447254432,0.127670347,0.077586945,0.241035857,0.241577658,0.005976096,0.006895045,0.72605173,0.085369913
69,exponential,0.426074037,0.13160497,0.082782339,0.252988048,0.25405696,0.007968127,0.008846707,0.67917163,0.091360438
69,gaussian,0.389482532,0.135735486,0.08720466,0.252988048,0.253954152,0.007968127,0.00881832,0.615693554,0.099990934
69,power_law,0.453367052,0.128437622,0.078872737,0.252988048,0.253808858,0.007968127,0.008802384,0.730007938,0.083810279
70,exponential,0.437820752,0.132453773,0.083503988,0.263944223,0.264493899,0.006972112,0.00786918,0.703371995,0.091372926
70,gaussian,0.405021494,0.136262881,0.087992608,0.263944223,0.264401706,0.006972112,0.00781997,0.645327882,0.099913686
70,power_law,0.462703999,0.129489255,0.079738961,0.263944223,0.264540868,0.006972112,0.007852092,0.746592344,0.084454213
71,exponential,0.493294369,0.127527581,0.080922787,0.250996016,0.252479208,0.00498008,0.00584761,0.692885457,0.097357736
71,gaussian,0.453769721,0.132407974,0.085540809,0.250996016,0.252558391,0.00498008,0.005870176,0.630866532,0.106736261
71,power_law,0.532921963,0.12243934,0.077400982,0.250996016,0.252255665,0.00498008,0.005846956,0.744494455,0.088801528
72,exponential,0.377376903,0.140999431,0.087538608,0.271912351,0.272817169,0.008964143,0.009841758,0.673482084,0.094510791
72,gaussian,0.342506153,0.144894064,0.092391097,0.271912351,0.272918669,0.008964143,0.009750467,0.608173818,0.103532003
72,power_law,0.407842642,0.137506527,0.083148436,0.271912351,0.272772722,0.008964143,0.009764629,0.71681867,0.088015711
73,exponential,0.397241737,0.143387021,0.089240449,0.253984064,0.254387606,0.010956175,0.011774434,0.692060237,0.093023129
73,gaussian,0.361932566,0.147527011,0.093663183,0.253984064,0.254082763,0.010956175,0.011736585,0.633155495,0.101531094
73,power_law,0.425180097,0.140024539,0.085280755,0.253984064,0.254637046,0.010956175,0.011756194,0.726084776,0.087733639
74,exponential,0.411329071,0.138369305,0.085990981,0.265936255,0.267095711,0.009960159,0.010790245,0.692220979,0.091577191
74,gaussian,0.377555822,0.142283215,0.09098271,0.265936255,0.267191422,0.009960159,0.010783553,0.621341359,0.101576149
74,power_law,0.427354024,0.136472948,0.082042564,0.265936255,0.266799956,0.009960159,0.01073699,0.738016383,0.084489916
