simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
68,gaussian,0.373933496,0.152503339,0.101527838,0.244023904,0.24556941,0.009960159,0.010756754,0.619801821,0.105080683
68,power_law,0.379193476,0.151861349,0.097768576,0.244023904,0.245100504,0.009960159,0.01074944,0.678477509,0.096632574
69,exponential,0.453382932,0.142069824,0.096011874,0.250996016,0.253826257,0.007968127,0.008731978,0.650212395,0.102927286
69,gaussian,0.426351502,0.145540271,0.099188043,0.250996016,0.25360813,0.007968127,0.008826911,0.614332743,0.108077353
69,power_law,0.483165603,0.138145249,0.091673577,0.250996016,0.253586653,0.007968127,0.008798307,0.690415735,0.096831744
70,exponential,0.372237893,0.153949751,0.10205847,0.247011952,0.246816577,0.007968127,0.008807178,0.67564017,0.101521994
70,gaussian,0.351805199,0.156435103,0.105101522,0.247011952,0.24694413,0.007968127,0.008828561,0.642936957,0.106517032
70,power_law,0.398385008,0.150709548,0.099063761,0.247011952,0.246926917,0.007968127,0.008815706,0.69963385,0.097694947
71,exponential,0.483683711,0.139922364,0.095503157,0.243027888,0.244586934,0.005976096,0.006863515,0.677208416,0.103791156
71,gaussian,0.462988384,0.142699043,0.098047911,0.243027888,0.244240258,0.005976096,0.006871265,0.639990344,0.109611551
71,power_law,0.507056872,0.136718608,0.093742151,0.243027888,0.244117094,0.005976096,0.006845586,0.709562834,0.098452182
72,exponential,0.426935207,0.146288167,0.100283391,0.248007968,0.248898375,0.008964143,0.009822118,0.661083718,0.1018403
72,gaussian,0.405416612,0.149009419,0.10365933,0.248007968,0.24872927,0.008964143,0.009788782,0.626884901,0.106855004
72,power_law,0.445822548,0.143857252,0.097556831,0.248007968,0.2491001,0.008964143,0.009819348,0.682960427,0.09849863
73,exponential,0.412726485,0.146160009,0.100194694,0.240039841,0.240624969,0.007968127,0.008846676,0.641407284,0.103874602
73,gaussian,0.388874257,0.149098626,0.103133518,0.240039841,0.24063163,0.007968127,0.008789872,0.608540834,0.108530518
73,power_law,0.434002685,0.143487985,0.097591663,0.240039841,0.241114417,0.007968127,0.008863484,0.660634297,0.101051466
74,exponential,0.407709504,0.148553359,0.09864705,0.229083665,0.229471333,0.008964143,0.009766403,0.678208877,0.099433958
74,gaussian,0.385332514,0.151333549,0.102282319,0.229083665,0.229634431,0.008964143,0.009734157,0.638271006,0.105423968
74,power_law,0.425676041,0.1462829,0.095647659,0.229083665,0.229538098,0.008964143,0.009839268,0.703649348,0.095422467
